,root,strategy,strategy_signal
704,173.94800306087248,209.6824249871003,209.6824249871003
705,173.73500572200132,209.42567125756955,209.42567125756955
706,173.54859774696982,209.20096918825138,209.20096918825138
707,177.29853098343204,213.7212573245053,213.7212573245053
708,180.23988639508673,217.26686017485164,217.26686017485164
709,181.74291035469923,219.0786527974722,219.0786527974722
710,181.09557848467827,218.29833848578716,218.29833848578716
711,180.43175803347484,217.49814831679936,217.49814831679936
712,184.03088849003944,221.83665401216686,221.83665401216686
713,183.31725688104422,220.97641989801494,220.97641989801494
714,188.95139216776866,227.76798478428933,227.76798478428933
715,196.90918681294806,237.36056216022308,237.36056216022308
716,178.04154313559837,214.61690767472288,214.61690767472288
717,179.85108576760024,216.79818760044247,216.79818760044247
718,179.45226945890167,216.31744180709723,216.31744180709723
719,180.1398114903711,217.1462267192679,217.1462267192679
720,172.11297827223598,207.47042806375478,207.47042806375478
721,175.68649885254501,211.77806280422544,211.77806280422544
722,176.47698929919585,212.73094499238647,212.73094499238647
723,177.61878774003236,214.10730494885752,214.10730494885752
724,178.50232072209388,215.17234355220333,215.17234355220333
725,177.2417373698533,213.65279650627562,213.65279650627562
726,176.5633679068118,212.83506849822277,212.83506849822277
727,174.03814169794666,209.7910809513779,209.7910809513779
728,177.07821217663474,213.45567806595318,213.45567806595318
729,179.49160544003027,216.36485864297435,216.36485864297435
730,179.32754398166213,216.16709377167822,216.16709377167822
731,184.67496440845116,222.61304349679406,222.61304349679406
732,175.17313029296935,211.15923210430478,211.15923210430478
733,173.60447823060346,209.26832929076235,209.26832929076235
734,173.5890017548748,209.24967345738722,209.24967345738722
735,165.20617011941985,199.14474304915677,199.14474304915677
736,156.81801740751501,189.03339844706423,189.03339844706423
737,158.4283169463682,190.9745044461034,190.9745044461034
738,162.36539618101557,195.72038428812908,195.72038428812908
739,156.441185713776,188.57915360398005,188.57915360398005
740,158.9126699692935,191.55835890036388,191.55835890036388
741,155.84897568815492,187.8652849070773,187.8652849070773
742,156.76780150081646,188.9728666047654,188.9728666047654
743,143.60973937194714,173.11172231587847,173.11172231587847
744,143.94736312905988,173.51870467197875,173.51870467197875
745,145.30763887047468,175.15842407715735,175.15842407715735
746,141.88886218016032,171.0373225163442,171.0373225163442
747,141.6700388683597,170.7735459747647,170.7735459747647
748,145.41762628098377,175.29100638076406,175.29100638076406
749,146.2294189386181,176.2695669278485,176.2695669278485
750,144.73882473711183,174.4727575288112,174.4727575288112
751,145.81483922115905,175.76981942297567,175.76981942297567
752,150.42333848549114,181.3250502062705,181.3250502062705
753,149.72693608223736,180.4855847216912,180.4855847216912
754,151.10245451482217,182.14367814894317,182.14367814894317
755,146.96760318776458,177.159397571056,177.159397571056
756,141.6168773241387,170.7094633678237,170.7094633678237
757,134.48390688384782,162.11115517823157,162.11115517823157
758,135.08687587530727,162.83799307286952,162.83799307286952
759,132.29769620153655,159.47582767039398,159.47582767039398
760,134.5023885594324,162.13343357456958,162.13343357456958
761,133.8932681519444,161.39918056847716,161.39918056847716
762,134.58476367986486,162.23273115032177,162.23273115032177
763,135.31705462812272,163.11545782222888,163.11545782222888
764,136.95594871202204,165.09103259033222,165.09103259033222
765,130.50476285256465,157.314569099802,157.314569099802
766,128.92490177635725,155.41015458642596,155.41015458642596
767,128.0484913728329,154.35370176454103,154.35370176454103
768,127.14425437353232,153.26370588393266,153.26370588393266
769,123.90215129090011,149.3555722781299,149.3555722781299
770,127.08722019472397,153.1949550807659,153.1949550807659
771,122.5535075105828,147.72987440678529,147.72987440678529
772,121.13905620612317,146.02485006430132,146.02485006430132
773,122.4491577745589,147.60408793432663,147.60408793432663
774,121.2775025982107,146.19173772448028,146.19173772448028
775,126.24864111829002,152.1841053371872,152.1841053371872
776,125.67405780634381,151.49148443849344,151.49148443849344
777,128.76442455241994,155.2167102646846,155.2167102646846
778,122.76011063728876,147.97892035071868,147.97892035071868
779,116.60383305948147,155.3998920703918,155.3998920703918
780,116.30230529395145,154.99804093917135,154.99804093917135
781,117.24601426790655,156.2557377819816,156.2557377819816
782,116.96447487712706,155.88052549442,155.88052549442
783,120.12769723874173,160.09620520830055,160.09620520830055
784,116.80703835240661,155.67070718650027,155.67070718650027
785,113.0732785075963,150.69466256021167,150.69466256021167
786,106.76481268324076,142.28726391376648,142.28726391376648
787,106.32872095664626,141.70607712541272,141.70607712541272
788,104.972584789657,139.89873161666446,139.89873161666446
789,104.08963290985785,138.7220067764601,138.7220067764601
790,103.64111789416648,138.12426326150347,138.12426326150347
791,107.35970028588413,143.0800806404485,143.0800806404485
792,106.36856768123764,141.75918152634355,141.75918152634355
793,105.97469858894762,141.2342655538085,141.2342655538085
794,109.89058787086978,146.4530371482199,146.4530371482199
795,110.42054576180134,147.15932095460732,147.15932095460732
796,107.84730551760151,143.72992034463033,143.72992034463033
797,98.14174980091622,130.7951627875036,130.7951627875036
798,95.90887930889943,127.81937867850637,127.81937867850637
799,95.74044976908849,127.59490979423963,127.59490979423963
800,95.76103507637887,127.62234417994743,127.62234417994743
801,60.16710021809699,80.18570774865654,80.18570774865654
802,67.34387238924404,89.75031288681804,89.75031288681804
803,62.94594530582771,83.8891213962457,83.8891213962457
804,65.26931904519958,86.98552070717909,86.98552070717909
805,60.69595289729634,80.89051862075533,80.89051862075533
806,63.25173434226108,84.29665159496408,84.29665159496408
807,63.40677722659895,84.50327985803409,84.50327985803409
808,74.93904698904699,99.87252998806098,99.87252998806098
809,75.03086230594512,99.99489380717402,99.99489380717402
810,74.86489141897161,99.77370161095048,99.77370161095048
811,70.57020411383508,94.05009951157652,94.05009951157652
812,77.66395538015637,103.50406129170254,103.50406129170254
813,81.51898709412873,108.6417269803909,108.6417269803909
814,82.16947216610335,107.77481457000137,107.77481457000137
815,81.73436989389941,107.20412736136295,107.20412736136295
816,84.73583116102948,111.14089271930604,111.14089271930604
817,87.71679823425632,115.05077755958901,115.05077755958901
818,92.21563481878236,120.9515247093078,120.9515247093078
819,84.30839882895896,110.58026552874793,110.58026552874793
820,84.19297694706545,110.42887631338036,110.42887631338036
821,81.99445213047558,107.54525544799937,107.54525544799937
822,79.67554342357202,104.503737116397,104.503737116397
823,80.3820057806053,105.43034462065398,105.43034462065398
824,78.78066415066334,103.32999892436736,103.32999892436736
825,79.65706126973404,104.47949562317288,104.47949562317288
826,74.01921930322439,97.08481051083253,97.08481051083253
827,74.98995376030082,98.35804159471529,98.35804159471529
828,73.34223372732535,96.19686523157364,96.19686523157364
829,73.66233194496928,96.61671125396288,96.61671125396288
830,78.06664583537524,102.39348090251364,102.39348090251364
831,78.13953490332125,102.48908338814456,102.48908338814456
832,76.86351671365084,100.81543720113147,100.81543720113147
833,78.25339498965054,102.6384241270781,102.6384241270781
834,78.28323129943013,102.67755791568815,102.67755791568815
835,80.5750392431897,105.6835304460878,105.6835304460878
836,74.81655051988079,98.13060308757326,98.13060308757326
837,75.03331769016981,98.41491842959636,98.41491842959636
838,73.32586276246593,96.17539280811096,96.17539280811096
839,74.01530957955217,97.07968245374896,97.07968245374896
840,77.18068297646299,101.23143762393258,101.23143762393258
841,77.19902223459654,101.25549169282935,101.25549169282935
842,74.54111882657696,97.76934240413459,97.76934240413459
843,71.26801298198114,93.47628360540932,93.47628360540932
844,70.10565604358749,91.95171736204469,91.95171736204469
845,69.92892585758725,91.71991517903207,91.71991517903207
846,68.91341299645029,90.38795201293989,90.38795201293989
847,67.87490322298507,89.02582572304362,89.02582572304362
848,67.77514465120143,88.89498075967309,88.89498075967309
849,59.146145258617544,77.57704497470863,77.57704497470863
850,60.103691568330575,78.83297827026269,78.83297827026269
851,58.67225666715504,76.95548499963094,76.95548499963094
852,57.85267613521151,75.88050985951028,75.88050985951028
853,58.43919645545204,76.6497994398021,76.6497994398021
854,58.33945672249579,76.5189791857436,76.5189791857436
855,57.747621669225,75.74271871526928,75.74271871526928
856,56.04342007173366,73.50746021454232,73.50746021454232
857,51.91514174024005,68.09274328937241,68.09274328937241
858,52.483004319519765,68.8375610735173,68.8375610735173
859,53.80949171251189,70.57740348750018,70.57740348750018
860,58.506604110066924,76.7382124146601,76.7382124146601
861,59.53980534938074,78.09337594492405,78.09337594492405
862,58.136886055178735,76.25328420764657,76.25328420764657
863,55.06307638485555,72.22162550874577,72.22162550874577
864,52.308526624038045,68.60871329366142,68.60871329366142
865,54.48779425750162,71.4670761248131,71.4670761248131
866,54.202648240066665,71.09307397603085,71.09307397603085
867,52.5048044306426,68.86615445341782,68.86615445341782
868,52.201657494251904,68.46854200690086,68.46854200690086
869,52.188439380962244,68.45120491477644,68.45120491477644
870,53.29376699951132,69.90097057576811,69.90097057576811
871,50.82455486904094,73.13962931946178,73.13962931946178
872,51.38875149701672,73.95154262278074,73.95154262278074
873,51.53822930950053,74.16665029710705,74.16665029710705
874,49.19381975757865,70.79290219360877,70.79290219360877
875,49.846164081710015,71.731665399279,71.731665399279
876,49.443889453963486,71.15276771421678,71.15276771421678
877,51.38002362357383,73.93898268142947,73.93898268142947
878,53.30926621622019,76.71528024974174,76.71528024974174
879,52.82447301545282,76.01763331329371,76.01763331329371
880,54.28673885531166,78.1219228986991,78.1219228986991
881,52.947226155966824,76.19428255730831,76.19428255730831
882,56.899411648196576,81.88171814131411,81.88171814131411
883,53.33194666380192,76.74791879489382,76.74791879489382
884,54.04219990903592,77.77001646428242,77.77001646428242
885,54.84761812625561,78.92906232324522,78.92906232324522
886,54.09153398140224,77.84101119852042,77.84101119852042
887,54.02519777110176,77.74554935248287,77.74554935248287
888,54.61377997910396,78.59255499037255,78.59255499037255
889,54.6844992542142,78.6943243335696,78.6943243335696
890,54.81999170155063,78.8893062158371,78.8893062158371
891,55.236328206797836,79.48843979889361,79.48843979889361
892,52.167783882688326,75.07261766343173,75.07261766343173
893,53.05795046151038,76.35362157532781,76.35362157532781
894,53.02679900338608,76.30879273017918,76.30879273017918
895,52.5315837270673,75.59614779238055,75.59614779238055
896,52.88926804835135,76.11087731120284,76.11087731120284
897,53.377952448800215,76.81412392093962,76.81412392093962
898,53.05465496515092,76.34887915539367,76.34887915539367
899,52.671787149299014,75.79790905438807,75.79790905438807
900,51.978836626244224,74.80071105583114,74.80071105583114
901,52.22687874526692,75.15765876914963,75.15765876914963
902,52.06620280336264,74.92643630469884,74.92643630469884
903,53.99742925202639,77.70558876262321,77.70558876262321
904,53.89076556637517,77.55209322389238,77.55209322389238
905,52.1220568212627,75.00681363757936,75.00681363757936
906,51.84897330204254,74.61382982452912,74.61382982452912
907,51.27873219815702,73.7932181523094,73.7932181523094
908,50.62101014862315,72.84671607231878,72.84671607231878
909,51.170521869935776,73.63749690074049,73.63749690074049
910,51.435074261764356,74.01820390198775,74.01820390198775
911,51.13924471294536,73.59248716726933,73.59248716726933
912,51.64477276145371,74.31997281222505,74.31997281222505
913,51.05763335782779,73.47504345768961,73.47504345768961
914,50.855569697962935,73.18426154686856,73.18426154686856
915,51.108437560410856,73.54815379883024,73.54815379883024
916,50.78079526812843,73.07665658909251,73.07665658909251
917,52.468269754721675,75.50503513079342,75.50503513079342
918,51.77881693924575,74.51287054642862,74.51287054642862
919,52.764082908036386,75.9307282713828,75.9307282713828
920,51.922589116241525,74.71976746385403,74.71976746385403
921,51.927289160800626,74.72653111417469,74.72653111417469
922,51.712048980666,74.41678738832674,74.41678738832674
923,51.914374968599276,74.70794680521222,74.70794680521222
924,51.73033543310177,74.44310270689995,74.44310270689995
925,51.72809471418406,74.43987817593312,74.43987817593312
926,51.44616855299107,74.03416926262841,74.03416926262841
927,51.106978360530285,73.54605392134698,73.54605392134698
928,51.21423228433544,73.70039884872273,73.70039884872273
929,51.25703001566375,73.7619873901892,73.7619873901892
930,51.4068849247459,73.9776377294831,73.9776377294831
931,51.28608284924073,73.80379618682255,73.80379618682255
932,52.464985188698385,75.50030844027864,75.50030844027864
933,53.30709654448764,76.71215796000072,76.71215796000072
934,53.61886252346286,77.16080818813202,77.16080818813202
935,53.37161831898158,76.80500872242611,76.80500872242611
936,54.15633994463694,77.93427092584895,77.93427092584895
937,55.43260425365326,79.77089298216868,79.77089298216868
938,61.50857592709965,88.51458620479472,88.51458620479472
939,61.071783297684156,87.88601501342396,87.88601501342396
940,62.12190441622235,89.3972032480937,89.3972032480937
941,62.182043125906524,89.48374651335958,89.48374651335958
942,63.36988101519457,91.1931175671346,91.1931175671346
943,65.81058682889717,94.70544185510985,94.70544185510985
944,61.859696581505226,89.01987020729707,89.01987020729707
945,62.938302156138825,90.57204930879395,90.57204930879395
946,62.71189663759228,90.24623798107956,90.24623798107956
947,65.74023918521718,94.6042073121707,94.6042073121707
948,65.92352452751798,94.86796608054777,94.86796608054777
949,64.92569413728387,93.4320273880503,93.4320273880503
950,65.77954467413471,94.66077030415471,94.66077030415471
951,65.34131470551102,94.03013069413937,94.03013069413937
952,66.47385602404441,95.65992661542077,95.65992661542077
953,63.85708982025861,91.89424070525905,91.89424070525905
954,64.83314151564616,93.29883852970086,93.29883852970086
955,65.94794836372105,94.90311346808625,94.90311346808625
956,65.86251139093909,94.78016446173389,94.78016446173389
957,66.40438827242721,95.55995829073935,95.55995829073935
958,66.55607947798826,95.7782511724841,95.7782511724841
959,68.57970552358314,98.69037227688702,98.69037227688702
960,67.10692470031533,96.57095099006655,96.57095099006655
961,65.80325803848581,94.69489527943539,94.69489527943539
962,66.47531522392495,95.66202649290403,95.66202649290403
963,64.87542005600572,93.35967992374816,93.35967992374816
964,65.37537363306026,94.07914356483519,94.07914356483519
965,65.28036168578116,93.94241558713189,93.94241558713189
966,65.89454820629429,94.82626738984987,94.82626738984987
967,63.60866513946945,91.53674246226328,91.53674246226328
968,64.29269650819813,92.52110525463029,92.52110525463029
969,63.36949298826004,91.19255917274764,91.19255917274764
970,64.59566356654527,92.95709330018452,92.95709330018452
971,64.39623958286884,92.67011004413659,92.67011004413659
972,65.5414764868799,94.31817568599348,94.31817568599348
973,65.36974997509364,94.07105077857945,94.07105077857945
974,66.99077348285647,96.40380231533962,96.40380231533962
975,63.876726169213114,91.92249860712204,91.92249860712204
976,57.33608404391403,82.51011630907203,82.51011630907203
977,58.827599463401164,84.65649782065907,84.65649782065907
978,56.91227665388509,81.90023166788953,81.90023166788953
979,57.53226171774382,82.7924279275729,82.7924279275729
980,58.03152121845067,83.51089275053117,83.51089275053117
981,56.69933184434909,81.59379112010515,81.59379112010515
982,57.31957923627625,82.48636488585295,82.48636488585295
983,57.995565877573526,83.45915082557806,83.45915082557806
984,58.20697497487568,83.76338138994372,83.76338138994372
985,58.43785646608956,84.0956339148821,84.0956339148821
986,57.77516657876008,83.14198281379673,83.14198281379673
987,59.77351622192955,86.01772963595187,86.01772963595187
988,60.423324708066225,86.95284361633279,86.95284361633279
989,61.41921496362768,88.38599033689556,88.38599033689556
990,61.27418579797075,88.17728453624485,88.17728453624485
991,61.24953788987591,88.14181469560971,88.14181469560971
992,62.08764874262184,89.34790724784955,89.34790724784955
993,61.214200112993154,88.09096148284989,88.09096148284989
994,58.55028043890973,84.25741885761056,84.25741885761056
995,58.97672203995901,84.87109428885651,84.87109428885651
996,57.34106281204584,82.51728105958615,82.51728105958615
997,60.21690530923206,86.65579353190058,86.65579353190058
998,59.83999452660042,86.11339596444095,86.11339596444095
999,60.16462004609606,86.58055185443797,86.58055185443797
1000,60.30198704608804,86.77823133212405,86.77823133212405
1001,59.934771471651565,86.24978575962821,86.24978575962821
1002,60.690210726670074,87.33690884861133,87.33690884861133
1003,60.35359462838061,86.85249778558692,86.85249778558692
1004,59.42998122083562,85.52336185047862,85.52336185047862
1005,59.18666647221248,85.17321711102917,85.17321711102917
1006,59.037549360822744,84.95862850754142,84.95862850754142
1007,59.710530159669425,85.92708885694518,85.92708885694518
1008,60.403114516462054,86.92375991995387,86.92375991995387
1009,59.345779376042444,85.40219026851285,85.40219026851285
1010,59.70709256893957,85.92214195455948,85.92214195455948
1011,61.08780170536176,87.9090664774819,87.9090664774819
1012,61.9203818079986,89.10719994353043,89.10719994353043
1013,63.21818980963352,90.97482468538979,90.97482468538979
1014,63.70966144580929,91.6820822970609,91.6820822970609
1015,64.66765076065285,93.06068725602618,93.06068725602618
1016,63.94312796153068,92.01805482967563,92.01805482967563
1017,63.96331629246246,92.0471070672158,92.0471070672158
1018,64.33179432072818,92.57736938764661,92.57736938764661
1019,63.362360943900015,91.18229572662148,91.18229572662148
1020,63.563708666744816,91.47204736047507,91.47204736047507
1021,64.26469298689481,92.48080648225455,92.48080648225455
1022,65.71233950210761,94.56405796927879,94.56405796927879
1023,66.68776816833268,95.96775921681763,95.96775921681763
1024,71.76562526280418,103.27510478204309,103.27510478204309
1025,72.56143571451817,104.4203244813969,104.4203244813969
1026,72.36918749654652,104.1436675891525,104.1436675891525
1027,73.35707128085322,105.56529251004112,105.56529251004112
1028,72.92677673629909,104.94607245847415,104.94607245847415
1029,73.17343070262642,105.30102253553514,105.30102253553514
1030,76.41354304864753,109.96374150183048,109.96374150183048
1031,74.27051947574711,106.87980008515353,106.87980008515353
1032,75.2028552915669,108.22148809690344,108.22148809690344
1033,75.81083884629565,109.09641345414009,109.09641345414009
1034,77.12302570518057,110.98473024715489,110.98473024715489
1035,76.87742651629497,110.63129805906121,110.63129805906121
1036,75.83303835908526,109.12835990484074,109.12835990484074
1037,78.0705164321194,112.34822709883412,112.34822709883412
1038,79.0969187211384,113.82528249351351,113.82528249351351
1039,87.19000742498211,125.47172995131932,125.47172995131932
1040,87.11183912576249,125.35924100883497,125.35924100883497
1041,83.01461353753963,119.46308389475912,119.46308389475912
1042,86.62880024395265,124.66411864419268,124.66411864419268
1043,85.80472940803503,123.47823053110844,123.47823053110844
1044,85.57296802475834,123.14471178791236,123.14471178791236
1045,87.86991259180134,126.45015488788155,126.45015488788155
1046,91.08782542503282,131.08092740347627,131.08092740347627
1047,91.31987646221837,131.41486297628512,131.41486297628512
1048,89.92264065748603,129.40415557130493,129.40415557130493
1049,89.2927691045489,128.49773205181913,128.49773205181913
1050,93.54891085055041,134.62257919383035,134.62257919383035
1051,98.74955387654447,142.10662119132846,142.10662119132846
1052,99.63712996569093,143.3838972308385,143.3838972308385
1053,99.7103522877873,143.48926861106676,143.48926861106676
1054,104.21106030590502,149.96606151104305,149.96606151104305
1055,104.32812420643528,150.13452359228575,150.13452359228575
1056,102.80463208844196,147.94212566438912,147.94212566438912
1057,102.77172084619205,147.8947643827251,147.8947643827251
1058,106.93171935511941,153.88125555213026,153.88125555213026
1059,104.83117106862989,150.85843865904894,150.85843865904894
1060,95.98058274139697,138.12190311671245,138.12190311671245
1061,95.7443016641082,137.78188025861496,137.78188025861496
1062,99.15253351097486,142.6865334239387,142.6865334239387
1063,101.72723978112477,146.3916925284401,146.3916925284401
1064,109.83269616036065,158.05593782424089,158.05593782424089
1065,105.22782203840976,151.42924355785536,151.42924355785536
1066,107.4556868807701,154.63527672753006,154.63527672753006
1067,108.82290798234129,156.60279114697408,156.60279114697408
1068,104.65009911940632,150.59786509809027,150.59786509809027
1069,107.19343532470826,154.25788076905604,154.25788076905604
1070,108.26172266198421,155.79521129868616,155.79521129868616
1071,107.402740332295,154.55908342019674,154.55908342019674
1072,102.53120972880009,147.548654239339,147.548654239339
1073,103.83387626486878,149.42327070809958,149.42327070809958
1074,102.2169625635111,147.09643343301514,147.09643343301514
1075,101.06362628038774,145.4367122914196,145.4367122914196
1076,105.23150556170374,151.4345443721764,151.4345443721764
1077,107.12713190541632,154.16246611127653,154.16246611127653
1078,107.71061511158871,155.00213397503927,155.00213397503927
1079,108.66440717733764,156.374698836974,156.374698836974
1080,119.26118229197596,171.62410349705203,171.62410349705203
1081,127.62526135566061,183.6605225841025,183.6605225841025
1082,129.48771412905486,186.34070553547417,186.34070553547417
1083,133.5835078432376,192.2348020956151,192.2348020956151
1084,131.38673980732065,189.07351912399227,189.07351912399227
1085,127.6136205476247,183.6437707524943,183.6437707524943
1086,133.0977309122137,191.53573951142556,191.53573951142556
1087,130.06628961428066,187.1733108899486,187.1733108899486
1088,132.83425515849925,191.1565818579843,191.1565818579843
1089,138.03236234649864,198.63697463019312,198.63697463019312
1090,147.95044009646605,212.90969245454713,212.90969245454713
1091,147.028488100021,211.58294739118008,211.58294739118008
1092,151.57558446490347,218.12649594687946,218.12649594687946
1093,153.12928803210926,220.36236998986055,220.36236998986055
1094,161.40355252337028,232.2695404381088,232.2695404381088
1095,162.30326128568092,233.56427613309776,233.56427613309776
1096,164.38751244092015,236.5636404619276,236.5636404619276
1097,179.7948596741554,258.7357513311462,258.7357513311462
1098,183.4590909247867,264.00880322707553,264.00880322707553
1099,178.9254498037467,257.4846175865965,257.4846175865965
1100,190.23292630740258,273.7567648222565,273.7567648222565
1101,206.0813672573417,296.5636364093603,296.5636364093603
1102,220.33343260761282,317.073226300339,317.073226300339
1103,228.31697201705276,328.5620256527055,328.5620256527055
1104,225.27781390177384,324.1884920611671,324.1884920611671
1105,214.65538528811175,308.9021704538737,308.9021704538737
1106,199.04282099302256,286.43473973635145,286.43473973635145
1107,189.8441561100113,273.1973008348017,273.1973008348017
1108,208.83474080275468,300.5259086025632,300.5259086025632
1109,219.30530332547679,315.59368565740226,315.59368565740226
1110,206.08698545014028,296.5717213309064,296.5717213309064
1111,202.46489064549817,291.35930634657285,291.35930634657285
1112,200.29987523619562,288.2437173381629,288.2437173381629
1113,204.99406113510568,294.99893669006053,294.99893669006053
1114,201.85860675804605,290.4868269140452,290.4868269140452
1115,198.93701533876185,286.2824789570397,286.2824789570397
1116,172.51085085015305,248.25361908778564,248.25361908778564
1117,184.7112046560046,265.8106711313406,265.8106711313406
1118,179.4611783711314,258.25556361721743,258.25556361721743
1119,180.70208850776072,260.0413088666483,260.0413088666483
1120,181.13308259383064,260.6615356010537,260.6615356010537
1121,182.2716957141142,262.30006921478423,262.30006921478423
1122,170.3106397583382,245.08738134906744,245.08738134906744
1123,187.2873974518756,269.51796943687367,269.51796943687367
1124,192.0458974488921,276.365740692229,276.365740692229
1125,191.78363496249406,275.98832900433564,275.98832900433564
1126,185.31895320850543,266.6852583060612,266.6852583060612
1127,187.6851742462824,270.0903944658732,270.0903944658732
1128,198.72737149075343,285.9807886938991,285.9807886938991
1129,209.70626022804697,301.78007812504757,301.78007812504757
1130,206.65053172311318,297.382698733774,297.382698733774
1131,213.4682196144991,307.1937667593887,307.1937667593887
1132,219.74564284898403,316.2273610453522,316.2273610453522
1133,217.71657896113763,313.30741455482246,313.30741455482246
1134,258.53076032147374,372.04150683293545,372.04150683293545
1135,260.12370379557996,374.33384949138446,374.33384949138446
1136,251.3770738957927,361.74691645648954,361.74691645648954
1137,268.11653399077625,385.8360188501987,385.8360188501987
1138,265.85292694909435,382.5785504792482,382.5785504792482
1139,263.618110412921,379.3625133988666,379.3625133988666
